0	-57.597
0.004	22.012
0.008	31.854
0.012	50.222
0.016	3.2158
0.02	12.631
0.024	37.477
0.028	81.944
0.032	115.2
0.036	209.03
0.04	7.7125
0.044	163.1
0.048	175.79
0.052	126.09
0.056	93.104
0.06	126.91
0.064	127.49
0.068	183.79
0.072	169.89
0.076	196.44
0.08	151.66
0.084	184.22
0.088	140.91
0.092	247.2
0.096	106.76
0.1	187.62
0.104	273.24
0.108	99.071
0.112	121.09
0.116	160.38
0.12	122.2
0.124	151.25
0.128	94.734
0.132	145.19
0.136	46.399
0.14	-43.507
0.144	93.187
0.148	18.785
0.152	31.931
0.156	59.891
0.16	-89.555
0.164	-0.6836
0.168	52.557
0.172	-108.73
0.176	-43.286
0.18	-26.394
0.184	-7.7719
0.188	56.917
0.192	-55.177
0.196	-2.2144
0.2	25.831
0.204	26.429
0.208	13.332
0.212	41.04
0.216	98.361
0.22	16.825
0.224	101.17
0.228	110.97
0.232	-17.309
0.236	-2.554
0.24	63.437
0.244	-32.504
0.248	-102.85
0.252	15.281
0.256	34.246
0.26	20.85
0.264	-44.337
0.268	-7.415
0.272	77.459
0.276	29.641
0.28	18.412
0.284	6.7583
0.288	33.257
0.292	55.352
0.296	70.781
0.3	14.198
0.304	17.203
0.308	100.06
0.312	131.17
0.316	143.44
0.32	116.65
0.324	72.572
0.328	156.26
0.332	195.08
0.336	243.35
0.34	165.7
0.344	131.14
0.348	118.75
0.352	69.515
0.356	-6.6485
0.36	-24.518
0.364	-64.549
0.368	-27.715
0.372	-14.052
0.376	13.108
0.38	-62.018
0.384	-92.948
0.388	-25.542
0.392	-124.69
0.396	-107.45
0.4	-139.07
0.404	-45.481
0.408	-30.406
0.412	-105.52
0.416	-66.815
0.42	-17.245
0.424	-40.596
0.428	-69.319
0.432	-50.128
0.436	-73.033
0.44	-145.34
0.444	-25.175
0.448	-0.28217
0.452	9.3483
0.456	107.61
0.46	207.66
0.464	380.38
0.468	594.2
0.472	827.72
0.476	876.97
0.48	760.63
0.484	344.12
0.488	162.73
0.492	71.028
0.496	-53.418
0.5	-133.5
0.504	-218.62
0.508	-178.58
0.512	-64.996
0.516	-8.7873
0.52	-9.0029
0.524	-131.58
0.528	-23.35
0.532	-158.07
0.536	-31.2
0.54	-50.682
0.544	8.4969
0.548	-51.111
0.552	-121.69
0.556	-60.831
0.56	-36.177
0.564	-113.45
0.568	-7.0856
0.572	-78.886
0.576	38.28
0.58	2.9469
0.584	-52.49
0.588	-77.332
0.592	-94.59
0.596	64.934
0.6	88.693
0.604	34.521
0.608	-8.7723
0.612	51.184
0.616	32.305
0.62	54.413
0.624	150.73
0.628	52.016
0.632	79.797
0.636	2.2734
0.64	22.829
0.644	140.75
0.648	71.582
0.652	8.4808
0.656	158.52
0.66	159.29
0.664	156.02
0.668	178.28
0.672	103.92
0.676	161.64
0.68	132.2
0.684	171.02
0.688	97.169
0.692	161.41
0.696	129.87
0.7	250.73
0.704	134.89
0.708	155.45
0.712	147.86
0.716	79.145
0.72	164.19
0.724	120.53
0.728	150.53
0.732	39.985
0.736	17.955
0.74	89.066
0.744	87.31
0.748	73.717
0.752	94.208
0.756	28.498
0.76	13.429
0.764	-44.325
0.768	14.957
0.772	36.634
0.776	75.395
0.78	-36.04
0.784	27.112
0.788	41.804
0.792	56.804
0.796	-12.327
0.8	-65.658
0.804	-23.538
0.808	-39.589
0.812	8.7706
0.816	-82.501
0.82	-27.333
0.824	-23.486
0.828	48.111
0.832	55.062
0.836	29.474
0.84	-36.965
0.844	-32.756
0.848	-96.343
0.852	74.422
0.856	-103.71
0.86	46.634
0.864	-64.307
0.868	2.9795
0.872	1.6195
0.876	73.57
0.88	132.3
0.884	39.328
0.888	128.46
0.892	-21.895
0.896	7.2106
0.9	134.17
0.904	142.86
0.908	140.31
0.912	49.032
0.916	199.63
0.92	224.82
0.924	145.23
0.928	122.16
0.932	68.321
0.936	90.527
0.94	141.25
0.944	58.586
0.948	28.69
0.952	31.722
0.956	-52.877
0.96	-51.159
0.964	-109.08
0.968	-143.11
0.972	-78.57
0.976	-9.3483
0.98	-72.174
0.984	15.884
0.988	-105.84
0.992	-84.158
0.996	-119.8
1	-52.659
1.004	-41.249
1.008	-103.67
1.012	-116.52
1.016	-226.03
1.02	-165.93
1.024	-53.737
1.028	20.571
1.032	-59.844
1.036	-61.318
1.04	-23.585
1.044	-107.89
1.048	137.52
1.052	185.97
1.056	304.15
1.06	629.74
1.064	838.13
1.068	884.1
1.072	766.15
1.076	451.09
1.08	236
1.084	81.317
1.088	-293.61
1.092	-168.17
1.096	-261.28
1.1	-163.03
1.104	-63.342
1.108	-197.93
1.112	-62.079
1.116	-111.81
1.12	-21.532
1.124	-65.182
1.128	-160.49
1.132	-43.65
1.136	-8.6789
1.14	-107.09
1.144	-96.427
1.148	15.298
1.152	-87.996
1.156	-8.3311
1.16	40.268
1.164	8.7923
1.168	44.795
1.172	-49.625
1.176	35.535
1.18	61.065
1.184	35.908
1.188	87.397
1.192	-110.32
1.196	40.203
1.2	15.49
1.204	18.374
1.208	75.197
1.212	20.156
1.216	69.209
1.22	-5.6483
1.224	63.706
1.228	95.69
1.232	75.508
1.236	57.609
1.24	148.67
1.244	191.55
1.248	143.37
1.252	50.456
1.256	118.63
1.26	116.34
1.264	-10.753
1.268	115.67
1.272	172.17
1.276	176.36
1.28	23.109
1.284	121.31
1.288	177.83
1.292	96.162
1.296	170.24
1.3	58.854
1.304	155.81
1.308	167.08
1.312	123.84
1.316	68.059
1.32	70.657
1.324	22.593
1.328	19.272
1.332	74.08
1.336	33.906
1.34	27.992
1.344	68.228
1.348	37.607
1.352	12.918
1.356	50.581
1.36	-6.0486
1.364	-82.258
1.368	-10.033
1.372	100.55
1.376	-22.656
1.38	-80.81
1.384	-13.554
1.388	-49.503
1.392	23.04
1.396	38.356
1.4	-39.107
1.404	26.358
1.408	-48.236
1.412	-43.091
1.416	-81.359
1.42	-25.587
1.424	79.495
1.428	5.9887
1.432	-56.228
1.436	-53.579
1.44	-46.269
1.444	29.485
1.448	-18.77
1.452	0.79534
1.456	9.3127
1.46	-1.4092
1.464	-72.827
1.468	110.9
1.472	-55.008
1.476	-108.88
1.48	23.633
1.484	113.95
1.488	95.817
1.492	107.19
1.496	123.06
1.5	153.67
1.504	168.73
1.508	195.24
1.512	94.093
1.516	78.517
1.52	173.29
1.524	80.056
1.528	33.766
1.532	-30.491
1.536	-58.286
1.54	-40.891
1.544	12.445
1.548	-100.73
1.552	41.829
1.556	25.182
1.56	1.7403
1.564	-67.321
1.568	-106.92
1.572	-23.862
1.576	-86.604
1.58	-71.978
1.584	-27.886
1.588	-187.73
1.592	-22.68
1.596	-121.44
1.6	-194.36
1.604	-117.62
1.608	-154.3
1.612	-151.69
1.616	-156.39
1.62	-67.868
1.624	-124.86
1.628	-115.12
1.632	-30.915
1.636	-8.8102
1.64	240.27
1.644	261.12
1.648	646.71
1.652	825.02
1.656	923.24
1.66	676.8
1.664	414.1
1.668	127.78
1.672	40.898
1.676	-226.79
1.68	-219.41
1.684	-239.16
1.688	-113.73
1.692	-190.35
1.696	-178.07
1.7	-105.4
1.704	27.846
1.708	-107.74
1.712	-139.87
1.716	-92.117
1.72	-80.035
1.724	-99.471
1.728	-55.822
1.732	-179.41
1.736	-163.53
1.74	-278.04
1.744	-73.537
1.748	12.822
1.752	-50.05
1.756	-46.779
1.76	-6.1434
1.764	-72.884
1.768	-82.969
1.772	-28.703
1.776	6.6506
1.78	25.459
1.784	-91.932
1.788	-33.001
1.792	-120.46
1.796	-20.635
1.8	-42.848
1.804	38.668
1.808	49.856
1.812	88.982
1.816	119.1
1.82	127.1
1.824	-68.365
1.828	65.479
1.832	10.943
1.836	138.93
1.84	63.475
1.844	66.452
1.848	80.016
1.852	80.278
1.856	120.82
1.86	197.82
1.864	169.58
1.868	127.9
1.872	102.52
1.876	-62.726
1.88	76.961
1.884	132.03
1.888	125.63
1.892	109.68
1.896	17.958
1.9	62.919
1.904	22.661
1.908	121.29
1.912	117.36
1.916	74.243
1.92	11.913
1.924	45.78
1.928	-49.683
1.932	78.815
1.936	28.809
1.94	-46.097
1.944	1.3723
1.948	-43.031
1.952	-5.0281
1.956	-73.326
1.96	-20.384
1.964	-77.366
1.968	-114.28
1.972	-82.494
1.976	-71.274
1.98	-1.2644
1.984	-104.15
1.988	-8.6894
1.992	-90.677
1.996	30.131
2	-14.663
2.004	-37.411
2.008	-106.69
2.012	-103.26
2.016	-51.461
2.02	32.424
2.024	-35.76
2.028	-91.044
2.032	20.815
2.036	-44.917
2.04	0.061706
2.044	-65.384
2.048	-8.8646
2.052	-88.83
2.056	-36.753
2.06	68.454
2.064	64.136
2.068	101.5
2.072	67.503
2.076	68.665
2.08	119.11
2.084	147.38
2.088	175.77
2.092	206.1
2.096	179.17
2.1	127.97
2.104	42.47
2.108	74.986
2.112	61.199
2.116	51.283
2.12	145.83
2.124	-22.365
2.128	37.594
2.132	-117.63
2.136	-65.761
2.14	-73.004
2.144	-104.83
2.148	-25.971
2.152	-106.57
2.156	-18.19
2.16	-130.19
2.164	-159.5
2.168	-63.464
2.172	4.0511
2.176	-32.099
2.18	-46.889
2.184	-70.869
2.188	-7.7882
2.192	-20.365
2.196	-129.96
2.2	-113.93
2.204	-171.66
2.208	-130.6
2.212	-82.319
2.216	-89.3
2.22	-159.61
2.224	21.632
2.228	119.95
2.232	256.41
2.236	413.08
2.24	693.91
2.244	877.97
2.248	924.02
2.252	655.28
2.256	359.91
2.26	69.613
2.264	-89.843
2.268	-251.18
2.272	-270.42
2.276	-225.15
2.28	-162.17
2.284	-228.34
2.288	-116.69
2.292	-135.14
2.296	-214.43
2.3	-254.62
2.304	-66.833
2.308	-136.93
2.312	-75.001
2.316	-82.088
2.32	-123.73
2.324	-56.338
2.328	-46.683
2.332	-78.854
2.336	-31.964
2.34	-61.574
2.344	-41.354
2.348	-128.48
2.352	6.7615
2.356	-166.29
2.36	-105.57
2.364	-33.932
2.368	-79.545
2.372	-17.72
2.376	2.5856
2.38	-60.024
2.384	19.592
2.388	-9.4148
2.392	-17.088
2.396	47.364
2.4	-5.2764
2.404	-42.424
2.408	58.602
2.412	75.631
2.416	-0.55851
2.42	135.53
2.424	0.4934
2.428	29.565
2.432	108.24
2.436	-38.892
2.44	18.033
2.444	80.813
2.448	168.71
2.452	185.39
2.456	60.596
2.46	69.468
2.464	128.73
2.468	161.59
2.472	256.74
2.476	131.2
2.48	147.91
2.484	63.87
2.488	12.717
2.492	66.002
2.496	68.548
2.5	8.4265
2.504	114.78
2.508	104.25
2.512	32.41
2.516	77.568
2.52	-39.671
2.524	-85.285
2.528	-96.891
2.532	-6.4085
2.536	-53.615
2.54	-13.964
2.544	21.729
